"ccode1","ccode2","lvalue","cu","ldist","lrgdpcc","lrgdp","regional","comlang","border","cont1","cont2"
"ARE","GBR",14.7200527191162,0,8.16592407226562,19.0140290413607,51.6160485876536,0,0,0,"Asia","Europe"
"ARE","HKG",14.2846460342407,0,8.24008560180664,19.2098217146048,49.5584476406368,0,0,0,"Asia","Asia"
"ARE","HUN",6.02344751358032,0,7.80399084091187,17.964969059602,48.8214761054383,0,0,0,"Asia","Europe"
"ARE","IDN",13.2613391876221,0,8.48894119262695,17.226915855171,51.0258327611141,0,0,0,"Asia","Asia"
"ARE","IRL",11.4675827026367,0,8.22940731048584,18.9231813510172,48.7314011920729,0,0,0,"Asia","Europe"
"ARE","ISL",3.40119743347168,0,8.34161567687988,19.0928316559536,46.3072458233551,0,0,0,"Asia","Europe"
"ARE","ITA",14.4285821914673,0,7.88894605636597,19.0401804819378,51.6179867738213,0,0,0,"Asia","Europe"
"ARE","KOR",14.872013092041,0,8.37927532196045,18.5668005187228,50.9045343570815,0,0,0,"Asia","Asia"
"ARE","LKA",11.3897743225098,0,7.66698312759399,16.8749011048957,48.3027686907213,0,0,0,"Asia","Asia"
"ARE","MYS",13.4867496490479,0,8.3343620300293,18.3814912501787,49.9132442662457,0,0,0,"Asia","Asia"
"ARE","NLD",13.1842956542969,0,8.06560611724854,19.040807374193,50.3102458832251,0,0,0,"Asia","Europe"
"ARE","NOR",10.9511747360229,0,8.10769653320312,19.1560803443992,49.1597348676329,0,0,0,"Asia","Europe"
"ARE","NPL",9.88822174072266,0,7.53694486618042,16.0884314248875,47.6856182172996,0,0,0,"Asia","Asia"
"ARE","NZL",11.4723529815674,0,9.08381652832031,18.9140093697713,48.7239009860841,0,0,0,"Asia","Oceania"
"ARE","PAK",13.7484664916992,0,6.97156715393066,16.4933258049771,49.8913116849327,0,0,0,"Asia","Asia"
"ARE","PHL",12.5736112594604,0,8.40622711181641,17.2362601099928,50.0197448476865,0,0,0,"Asia","Asia"
"ARE","POL",10.6837749481201,0,7.87466812133789,17.7788387789254,49.9629625921065,0,0,0,"Asia","Europe"
"ARE","PRT",9.72567558288574,0,8.22063541412354,18.618472117884,49.4449129013644,0,0,0,"Asia","Europe"
"ARE","SGP",14.6416368484497,0,8.2079439163208,19.2782992750406,48.9035838741037,0,0,0,"Asia","Asia"
"ARE","THA",14.3437042236328,0,8.02033615112305,17.9229011580914,50.538394685208,0,0,0,"Asia","Asia"
"ARE","TUR",12.4145812988281,0,7.32471513748169,17.78423747438,50.436795841526,0,0,0,"Asia","Asia"
"ARG","ARE",9.78030204772949,0,9.06770324707031,18.2818493505654,50.3617292399523,0,0,0,"Americas","Asia"
"ARG","AUS",12.0408382415771,0,8.99547958374023,18.5147101505531,52.5882943371461,0,0,0,"Americas","Oceania"
"ARG","AUT",11.4668188095093,0,8.9044713973999,18.5832058304156,51.8482237210222,0,0,0,"Americas","Europe"
"ARG","BEL",13.0886430740356,0,8.87593078613281,18.6026041634434,52.0984950693886,0,0,0,"Americas","Europe"
"ARG","BGD",11.6094617843628,0,9.27915668487549,15.503050724323,51.4683258019132,0,0,0,"Americas","Asia"
"ARG","BGR",10.4680337905884,0,8.9504976272583,17.097923110505,50.4058733557969,0,0,0,"Americas","Europe"
"ARG","BHR",5.45532131195068,0,9.05190086364746,18.2639911463841,48.8937966733527,0,0,0,"Americas","Asia"
"ARG","BHS",6.77536630630493,0,8.31766700744629,17.9151105810545,47.8146949552057,0,0,0,"Americas","Americas"
"ARG","BOL",12.7939014434814,0,7.06870985031128,16.5956695204084,49.7787581645796,0,1,1,"Americas","Americas"
"ARG","BRA",16.1351909637451,0,7.46802186965942,17.3157164001546,53.5657343944148,1,0,1,"Americas","Americas"
"ARG","BRB",7.10987949371338,0,8.09184074401855,17.8852084884424,47.7338781409911,0,0,0,"Americas","Americas"
"ARG","CHE",12.9702997207642,0,8.87413501739502,18.7388062085278,51.8702749535074,0,0,0,"Americas","Europe"
"ARG","CHL",14.5358848571777,0,6.20194387435913,17.9380641807175,51.7717568110637,0,1,1,"Americas","Americas"
"ARG","CHN",13.3873376846313,0,9.37509346008301,16.6478466076393,54.920408180071,0,0,0,"Americas","Asia"
"ARG","COL",12.6449308395386,0,7.89105319976807,17.4594354443824,52.2450050274875,0,1,0,"Americas","Americas"
"ARG","CRI",10.4007415771484,0,8.10374546051025,17.4163826213614,49.8122001449278,0,1,0,"Americas","Americas"
"ARG","DEU",14.6110134124756,0,8.91094589233398,18.5403125460551,54.1223749209345,0,0,0,"Americas","Europe"
"ARG","DNK",12.3655090332031,0,8.93114185333252,18.6188508599517,51.4525981951563,0,0,0,"Americas","Europe"
"ARG","DOM",11.0375308990479,0,8.21152973175049,16.9717091466545,50.2084957988001,0,1,0,"Americas","Americas"
"ARG","ECU",12.1222505569458,0,7.77203893661499,17.1299037581959,50.7484850089251,0,1,0,"Americas","Americas"
"ARG","ESP",14.3750429153442,0,8.76025009155273,18.2354864719822,53.084136827729,0,1,0,"Americas","Europe"
"ARG","FIN",11.8246068954468,0,9.02303123474121,18.4211817129133,51.2317081905262,0,0,0,"Americas","Europe"
"ARG","FRA",14.3187789916992,0,8.83599281311035,18.5779627891097,53.820586821939,0,0,0,"Americas","Europe"
"ARG","GBR",13.562933921814,0,8.86807823181152,18.486585940258,53.7371415601207,0,0,0,"Americas","Europe"
"ARG","GRC",11.4936304092407,0,8.91509437561035,18.0151604332786,51.5422462084871,0,0,0,"Americas","Europe"
"ARG","GTM",10.022780418396,0,8.24966812133789,16.7830464628712,50.3256198306301,0,1,0,"Americas","Americas"
"ARG","GUY",2.89037179946899,0,7.90495586395264,16.496957466307,47.4903464275582,0,0,0,"Americas","Americas"
"ARG","HKG",13.3891687393188,0,9.3589038848877,18.6823786135021,51.6795406131039,0,0,0,"Americas","Asia"
"ARG","HND",8.24800586700439,0,8.21341514587402,16.2777392858372,49.2364697216853,0,1,0,"Americas","Americas"
"ARG","HTI",8.90801811218262,0,8.21571731567383,15.6438989555129,48.7932441706281,0,0,0,"Americas","Americas"
"ARG","HUN",9.80851745605469,0,8.93893337249756,17.4375259584992,50.9425690779054,0,0,0,"Americas","Europe"
"ARG","IDN",12.3528623580933,0,9.18156909942627,16.6994727540683,53.1469257335811,0,0,0,"Americas","Asia"
"ARG","IND",12.3380832672119,0,9.19565391540527,15.9437075901657,53.9579201720089,0,0,0,"Americas","Asia"
"ARG","IRL",11.1261596679688,0,8.83575057983398,18.3957382499145,50.85249416454,0,0,0,"Americas","Europe"
"ARG","IRN",13.2165184020996,0,9.08605194091797,17.2030538413843,52.4965927195497,0,0,0,"Americas","Asia"
"ARG","ISL",3.09104251861572,0,8.89066219329834,18.5653885548509,48.4283387958222,0,0,0,"Americas","Europe"
"ARG","ISR",11.8135776519775,0,8.96643733978271,18.412552329647,51.305167489892,0,0,0,"Americas","Asia"
"ARG","ITA",14.6205472946167,0,8.87836742401123,18.5127373808351,53.7390797462884,0,0,0,"Americas","Europe"
"ARG","JAM",9.47447204589844,0,8.21956825256348,16.8251861997785,48.9299966270483,0,0,0,"Americas","Americas"
"ARG","JOR",10.5634136199951,0,8.97287273406982,16.7846295960885,49.3982414754503,0,0,0,"Americas","Asia"
"ARG","JPN",13.8642454147339,0,9.32112693786621,18.6245405552257,54.6360786792999,0,0,0,"Americas","Asia"
"ARG","KNA",6.90775537490845,0,8.17271614074707,17.5017003326086,45.4872356597734,0,0,0,"Americas","Americas"
"ARG","KOR",13.238133430481,0,9.37094211578369,18.0393574176201,53.0256273295486,0,0,0,"Americas","Asia"
"ARG","KWT",9.64607620239258,0,9.03218936920166,18.8152887181091,50.4300311679014,0,0,0,"Americas","Asia"
"ARG","LKA",9.15535640716553,0,9.16077041625977,16.347458003793,50.4238616631884,0,0,0,"Americas","Asia"
"ARG","MEX",13.3339042663574,0,8.44606876373291,17.5536721213044,53.2508874324653,0,1,0,"Americas","Americas"
"ARG","MLT",9.69455528259277,0,8.85125827789307,18.1190798250611,48.307245148129,0,0,0,"Americas","Europe"
"ARG","MNG",2.63905739784241,0,9.34227752685547,16.1252644857107,48.2067690708245,0,0,0,"Americas","Asia"
"ARG","MYS",12.6764326095581,0,9.23355293273926,17.854048149076,52.0343372387128,0,0,0,"Americas","Asia"
"ARG","NIC",7.71868562698364,0,8.16734027862549,16.2408433617165,48.8964684209687,0,1,0,"Americas","Americas"
"ARG","NLD",13.8979063034058,0,8.89378547668457,18.5133642730903,52.4313388556922,0,0,0,"Americas","Europe"
"ARG","NOR",11.5207252502441,0,8.95913982391357,18.6286372432964,51.2808278401,0,0,0,"Americas","Europe"
"ARG","NPL",8.8149242401123,0,9.25826454162598,15.5609883237848,49.8067111897667,0,0,0,"Americas","Asia"
"ARG","NZL",10.592677116394,0,8.71118068695068,18.3865662686686,50.8449939585512,0,0,0,"Americas","Oceania"
"ARG","OMN",9.6162052154541,0,9.07671642303467,17.8090948366744,49.7472800227976,0,0,0,"Americas","Asia"
"ARG","PAK",11.2369480133057,0,9.18363666534424,15.9658827038744,52.0124046573998,0,0,0,"Americas","Asia"
"ARG","PAN",10.3809938430786,0,8.05406665802002,17.4784993093576,49.6255818508584,0,1,0,"Americas","Americas"
"ARG","PER",12.8690233230591,0,7.50750684738159,17.0343249860135,51.3845271069739,0,1,0,"Americas","Americas"
"ARG","PHL",10.1706867218018,0,9.29862022399902,16.7088170088901,52.1408378201535,0,0,0,"Americas","Asia"
"ARG","PNG",2.19722461700439,0,9.10480499267578,16.6274088409464,49.2662074112346,0,0,0,"Americas","Oceania"
"ARG","POL",10.5493335723877,0,8.95960330963135,17.2513956778227,52.0840555645736,0,0,0,"Americas","Europe"
"ARG","PRT",11.9577398300171,0,8.73262405395508,18.0910290167812,51.5660058738315,0,0,0,"Americas","Europe"
"ARG","PRY",13.5830907821655,0,6.73485803604126,16.7852513019411,49.539402144619,1,1,1,"Americas","Americas"
"ARG","QAT",8.33591079711914,0,9.05479907989502,18.3775882543348,49.1141398184852,0,0,0,"Americas","Asia"
"ARG","ROM",10.811484336853,0,8.96230316162109,16.9979238074408,51.2991699164817,0,0,0,"Americas","character(0)"
"ARG","SAU",10.6674194335938,0,9.0111026763916,17.8195090660946,51.942560710292,0,0,0,"Americas","Asia"
"ARG","SGP",12.5020685195923,0,9.21379280090332,18.7508561739379,51.0246768465708,0,0,0,"Americas","Asia"
"ARG","SLV",9.74290752410889,0,8.2117338180542,16.5527158193624,49.4662115454947,0,1,0,"Americas","Americas"
"ARG","SWE",12.5358438491821,0,8.97730922698975,18.4801429935026,51.8381297914319,0,0,0,"Americas","Europe"
"ARG","SYR",10.6104879379272,0,9.00064659118652,16.6702450188743,50.4969890575814,0,0,0,"Americas","Asia"
"ARG","THA",12.1572713851929,0,9.28482437133789,17.3954580569887,52.6594876576751,0,0,0,"Americas","Asia"
"ARG","TTO",9.08228015899658,0,8.04277324676514,17.3874893145104,48.819521782567,0,0,0,"Americas","Americas"
"ARG","TUR",12.2286901473999,0,8.99557113647461,17.2567943732773,52.5578888139931,0,0,0,"Americas","Asia"
"ARG","URY",13.7552833557129,0,6.14272880554199,17.5054540095248,49.8433108169495,1,1,1,"Americas","Americas"
"ARG","VEN",12.8883438110352,0,7.97279500961304,17.6716788706951,51.9353236944277,0,1,0,"Americas","Americas"
"ARG","VNM",9.41074752807617,0,9.30850410461426,15.9004326781403,51.3837026653803,0,0,0,"Americas","Asia"
"ARG","YEM",8.97271728515625,0,8.99118041992188,15.2926680252314,49.1984076510975,0,0,0,"Americas","Asia"
"AUS","FJI",12.9604234695435,0,7.91403198242188,17.7004944237168,47.9947093690607,1,1,0,"Oceania","Oceania"
"AUS","NZL",15.6663875579834,0,7.82746410369873,19.146870169759,50.950466083278,1,1,0,"Oceania","Oceania"
"AUS","PNG",14.1511859893799,0,7.44780015945435,17.3877127420368,49.3716795359613,1,0,0,"Oceania","Oceania"
"AUS","SLB",10.8727884292603,0,7.67147922515869,17.1717303935887,46.7237560733052,1,1,0,"Oceania","Oceania"
"AUT","AUS",12.4195699691772,0,9.09585666656494,19.343509731506,51.9536958457489,0,0,0,"Europe","Oceania"
"AUT","CHE",15.6867456436157,0,5.52623510360718,19.5676057894807,51.2356764621103,0,1,1,"Europe","Europe"
"AUT","FIN",13.5197658538818,0,7.12753486633301,19.2499812938662,50.597109699129,1,0,0,"Europe","Europe"
"AUT","HUN",12.2679481506348,0,5.74775886535645,18.2663255394522,50.3079705865082,0,0,1,"Europe","Europe"
"AUT","ISL",9.41148376464844,0,7.42651510238647,19.3941881358038,47.7937403044251,0,0,0,"Europe","Europe"
"AUT","NOR",13.1728649139404,0,6.92792177200317,19.4574368242494,50.6462293487029,0,0,0,"Europe","Europe"
"AUT","NZL",11.1645584106445,0,9.33888816833496,19.2153658496215,50.210395467154,0,0,0,"Europe","Oceania"
"AUT","POL",14.052942276001,0,6.08266305923462,18.0801952587756,51.4494570731765,0,0,0,"Europe","Europe"
"BDI","AUS",5.55682802200317,0,8.83851718902588,15.8579566717126,48.21766239348,0,0,0,"Africa","Oceania"
"BDI","BEL",11.6661958694458,0,8.3068323135376,15.9458506846029,47.7278631257225,0,1,0,"Africa","Europe"
